5.759e-05,5.74e-05,5.744e-05,5.769e-05,5.816e-05,5.884e-05,5.974e-05,6.088e-05,6.228e-05,6.399e-05,6.604e-05,6.853e-05,7.153e-05,7.518e-05,7.969e-05,8.535e-05,9.259e-05,0.0001022,0.0001153,0.0001344,0.0001646
5.707e-05,5.691e-05,5.697e-05,5.724e-05,5.773e-05,5.842e-05,5.934e-05,6.049e-05,6.191e-05,6.362e-05,6.569e-05,6.818e-05,7.119e-05,7.485e-05,7.937e-05,8.503e-05,9.228e-05,0.0001018,0.000115,0.0001341,0.0001643
5.656e-05,5.643e-05,5.651e-05,5.681e-05,5.731e-05,5.802e-05,5.895e-05,6.012e-05,6.154e-05,6.327e-05,6.535e-05,6.784e-05,7.086e-05,7.453e-05,7.905e-05,8.472e-05,9.197e-05,0.0001015,0.0001147,0.0001338,0.000164
5.607e-05,5.596e-05,5.607e-05,5.639e-05,5.691e-05,5.763e-05,5.858e-05,5.975e-05,6.119e-05,6.293e-05,6.501e-05,6.752e-05,7.054e-05,7.422e-05,7.875e-05,8.442e-05,9.168e-05,0.0001013,0.0001144,0.0001335,0.0001637
5.56e-05,5.551e-05,5.564e-05,5.598e-05,5.652e-05,5.726e-05,5.821e-05,5.94e-05,6.085e-05,6.259e-05,6.469e-05,6.72e-05,7.023e-05,7.392e-05,7.845e-05,8.413e-05,9.139e-05,0.000101,0.0001141,0.0001332,0.0001635
5.514e-05,5.508e-05,5.523e-05,5.559e-05,5.614e-05,5.689e-05,5.786e-05,5.906e-05,6.052e-05,6.227e-05,6.437e-05,6.69e-05,6.993e-05,7.362e-05,7.816e-05,8.384e-05,9.111e-05,0.0001007,0.0001139,0.000133,0.0001632
5.469e-05,5.466e-05,5.483e-05,5.52e-05,5.577e-05,5.654e-05,5.752e-05,5.873e-05,6.02e-05,6.196e-05,6.407e-05,6.66e-05,6.964e-05,7.334e-05,7.788e-05,8.357e-05,9.084e-05,0.0001004,0.0001136,0.0001327,0.0001629
5.426e-05,5.425e-05,5.444e-05,5.483e-05,5.541e-05,5.619e-05,5.719e-05,5.841e-05,5.989e-05,6.166e-05,6.377e-05,6.631e-05,6.936e-05,7.306e-05,7.761e-05,8.33e-05,9.058e-05,0.0001002,0.0001133,0.0001325,0.0001627
5.384e-05,5.385e-05,5.407e-05,5.447e-05,5.507e-05,5.586e-05,5.687e-05,5.81e-05,5.958e-05,6.136e-05,6.349e-05,6.603e-05,6.908e-05,7.279e-05,7.735e-05,8.304e-05,9.033e-05,9.992e-05,0.0001131,0.0001322,0.0001624
5.344e-05,5.347e-05,5.37e-05,5.412e-05,5.473e-05,5.554e-05,5.655e-05,5.779e-05,5.929e-05,6.108e-05,6.321e-05,6.575e-05,6.882e-05,7.253e-05,7.709e-05,8.279e-05,9.008e-05,9.968e-05,0.0001129,0.000132,0.0001622
5.305e-05,5.31e-05,5.334e-05,5.378e-05,5.441e-05,5.522e-05,5.625e-05,5.75e-05,5.9e-05,6.08e-05,6.294e-05,6.549e-05,6.856e-05,7.227e-05,7.684e-05,8.254e-05,8.983e-05,9.944e-05,0.0001126,0.0001318,0.000162
5.267e-05,5.274e-05,5.3e-05,5.345e-05,5.409e-05,5.492e-05,5.595e-05,5.721e-05,5.872e-05,6.053e-05,6.267e-05,6.523e-05,6.83e-05,7.203e-05,7.66e-05,8.23e-05,8.96e-05,9.921e-05,0.0001124,0.0001315,0.0001618
5.23e-05,5.239e-05,5.267e-05,5.313e-05,5.378e-05,5.462e-05,5.567e-05,5.693e-05,5.845e-05,6.026e-05,6.241e-05,6.498e-05,6.806e-05,7.178e-05,7.636e-05,8.207e-05,8.937e-05,9.898e-05,0.0001122,0.0001313,0.0001615
5.194e-05,5.204e-05,5.234e-05,5.282e-05,5.348e-05,5.433e-05,5.539e-05,5.666e-05,5.819e-05,6.001e-05,6.216e-05,6.473e-05,6.782e-05,7.155e-05,7.613e-05,8.184e-05,8.915e-05,9.876e-05,0.0001119,0.0001311,0.0001613
5.159e-05,5.171e-05,5.202e-05,5.252e-05,5.319e-05,5.405e-05,5.512e-05,5.64e-05,5.793e-05,5.976e-05,6.192e-05,6.45e-05,6.758e-05,7.132e-05,7.59e-05,8.162e-05,8.893e-05,9.855e-05,0.0001117,0.0001309,0.0001611
5.125e-05,5.139e-05,5.172e-05,5.222e-05,5.291e-05,5.378e-05,5.485e-05,5.614e-05,5.768e-05,5.951e-05,6.168e-05,6.426e-05,6.736e-05,7.11e-05,7.568e-05,8.141e-05,8.871e-05,9.834e-05,0.0001115,0.0001307,0.0001609
